             u1              u2              u3              u4             u5             u6              u7              y 
  2.6616241e-001  6.5734511e-001  7.0546548e-001  3.6430152e-001  5.2475039e-001  3.8418228e-001  3.3595247e-001  1.5585372e-001
  2.7020286e-001  6.5955038e-001  7.0203003e-001  3.6438937e-001  5.1224279e-001  3.6574339e-001  2.9555632e-001  1.6582087e-001
  2.7424394e-001  6.7491802e-001  6.9743934e-001  3.6447723e-001  4.9973387e-001  3.6694834e-001  3.0916924e-001  1.7825643e-001
  2.7828502e-001  6.9129838e-001  7.0636175e-001  4.6854980e-001  4.8722495e-001  3.3658357e-001  3.0665945e-001  1.8940645e-001
  2.7890193e-001  6.5695594e-001  6.9841465e-001  4.7271222e-001  4.7471734e-001  3.5408353e-001  3.0082236e-001  2.0516831e-001
  2.7163383e-001  6.5548183e-001  7.0134862e-001  4.7687463e-001  4.7137260e-001  3.2186752e-001  2.9498528e-001  2.2085794e-001
  2.6436638e-001  6.7416327e-001  6.9805514e-001  4.8103733e-001  4.7586861e-001  3.6213949e-001  3.0717147e-001  2.3862521e-001
  2.5709828e-001  6.6991635e-001  6.9588775e-001  4.8519974e-001  4.8036594e-001  3.3938000e-001  3.1105939e-001  2.5662042e-001
  2.4983019e-001  6.7419865e-001  6.9924991e-001  4.8936216e-001  4.8486195e-001  3.6396570e-001  3.1494730e-001  2.7551875e-001
  2.4660381e-001  6.9195878e-001  7.0261514e-001  4.9352485e-001  4.8935927e-001  3.7266326e-001  3.2638715e-001  2.9555187e-001
  2.5280726e-001  6.7499025e-001  7.0131908e-001  4.9768727e-001  4.9775988e-001  4.0109385e-001  3.3696263e-001  3.1237124e-001
  2.5901007e-001  6.7776011e-001  6.9690987e-001  5.0184969e-001  5.0779015e-001  4.0109385e-001  3.3696263e-001  3.3455089e-001
  2.6521351e-001  6.6662613e-001  7.0114029e-001  5.0601210e-001  5.2647073e-001  4.2881398e-001  3.7555195e-001  3.5387855e-001
  2.7141696e-001  6.5826495e-001  7.0700824e-001  5.1028862e-001  5.4876021e-001  4.2434158e-001  3.7555195e-001  3.7038908e-001
  2.7761977e-001  6.5168303e-001  7.0471309e-001  5.1528789e-001  5.5519210e-001  3.9227110e-001  3.7555195e-001  3.7390336e-001
  2.8382322e-001  6.5078825e-001  6.9628524e-001  5.2028715e-001  5.5500679e-001  3.9906421e-001  3.7020780e-001  3.8065939e-001
  2.8850156e-001  6.5649602e-001  7.0736813e-001  5.2528642e-001  5.5482148e-001  3.9047619e-001  3.5851627e-001  3.9285030e-001
  2.8350077e-001  6.6753861e-001  6.9776163e-001  5.3028568e-001  5.4212857e-001  3.7299031e-001  3.5939106e-001  4.0736821e-001
  2.7850062e-001  6.7337315e-001  7.0508717e-001  5.3528495e-001  5.2421681e-001  3.6071702e-001  3.2386348e-001  4.1944684e-001
  2.7349983e-001  6.7593221e-001  6.9751569e-001  5.4028421e-001  5.1020703e-001  3.6853825e-001  3.2269710e-001  4.2974761e-001
  2.6849967e-001  6.5363034e-001  7.0270185e-001  5.4528348e-001  5.0277633e-001  3.7079480e-001  3.4223041e-001  4.3325392e-001
  2.6349889e-001  6.4845325e-001  7.0877814e-001  5.5028274e-001  5.0868909e-001  4.0335039e-001  3.5945528e-001  4.4314845e-001
  2.5849873e-001  6.5708566e-001  7.0394190e-001  5.5528201e-001  5.1655743e-001  4.0647700e-001  3.4002958e-001  4.5411285e-001
  2.5349794e-001  6.5338269e-001  7.0148099e-001  5.6028127e-001  5.2408276e-001  4.1587875e-001  3.8462086e-001  4.5652028e-001
  2.4849779e-001  6.8384231e-001  7.1147539e-001  5.6528054e-001  5.2317068e-001  4.4955323e-001  4.1682635e-001  4.5765326e-001
  2.4349700e-001  6.7759501e-001  6.9956913e-001  5.7027980e-001  5.2826861e-001  4.4483201e-001  4.0885091e-001  4.5989535e-001
  2.3849685e-001  6.8351653e-001  6.9793198e-001  5.7527907e-001  5.5659045e-001  4.7364130e-001  4.4161182e-001  4.6107879e-001
  2.4082076e-001  6.6375161e-001  7.0267346e-001  5.8027833e-001  5.8491097e-001  5.1524185e-001  4.9403968e-001  4.5660039e-001
  2.4738608e-001  6.6768749e-001  6.9802675e-001  5.8527760e-001  6.0930323e-001  5.2021188e-001  4.7386591e-001  4.5410489e-001
  2.5395077e-001  6.5434971e-001  7.0609010e-001  5.9027686e-001  6.2706516e-001  5.3044302e-001  4.7164598e-001  4.4659965e-001
  2.6051546e-001  6.7541332e-001  6.9887851e-001  5.9168395e-001  6.4482709e-001  5.4550334e-001  4.9080785e-001  4.3975747e-001
  2.6708014e-001  6.5826495e-001  6.9609570e-001  5.8471012e-001  6.6581548e-001  5.3932679e-001  4.9577363e-001  4.3201356e-001
  2.7364547e-001  6.8253624e-001  6.9967349e-001  4.4663675e-001  6.6980945e-001  5.4421702e-001  4.9432781e-001  4.2183609e-001
  2.8021016e-001  7.0019613e-001  7.0014656e-001  4.2276543e-001  6.7380342e-001  5.3677605e-001  5.0175130e-001  4.0956030e-001
  2.8677484e-001  6.6087266e-001  7.0165173e-001  3.9889439e-001  6.7779739e-001  5.1391640e-001  4.6252673e-001  3.9818394e-001
  3.1340565e-001  6.5781682e-001  6.9876494e-001  3.7502307e-001  6.8179136e-001  5.0845344e-001  4.8552098e-001  3.8611327e-001
  3.2681995e-001  6.9767834e-001  6.9757248e-001  3.6606197e-001  6.8578402e-001  5.4270222e-001  4.7815650e-001  3.7606420e-001
  3.4023361e-001  7.0588621e-001  7.0928920e-001  3.6563014e-001  6.9034442e-001  5.4152700e-001  4.9766204e-001  3.6247600e-001
  3.5364727e-001  6.8400004e-001  7.0107430e-001  3.6519859e-001  7.0890147e-001  5.2180805e-001  4.8352148e-001  3.4831877e-001
  3.6706157e-001  6.5773132e-001  7.0422582e-001  3.6476677e-001  7.2745720e-001  5.4630143e-001  5.1263399e-001  2.9325580e-001
  3.8047524e-001  6.6429113e-001  7.0737734e-001  3.6433495e-001  7.4601424e-001  5.5913024e-001  5.1212197e-001  2.8880106e-001
  3.9388954e-001  6.7694640e-001  7.1323570e-001  3.6390340e-001  7.4665165e-001  5.7555983e-001  5.1599600e-001  2.8328535e-001
  4.0730320e-001  6.5296993e-001  7.0312773e-001  3.6347158e-001  7.3981235e-001  4.9045272e-001  4.7005783e-001  2.7314687e-001
  4.1183399e-001  6.7497699e-001  6.9884053e-001  3.6303975e-001  7.3297437e-001  5.0363050e-001  4.6050119e-001  2.6326033e-001
  4.0632505e-001  6.6826682e-001  6.9389071e-001  3.6260820e-001  7.1963879e-001  4.9020390e-001  4.5884362e-001  2.5194192e-001
  4.0081547e-001  6.9444266e-001  7.0278703e-001  3.6217638e-001  7.1467886e-001  5.1130776e-001  4.5672610e-001  2.3971671e-001
  3.9530652e-001  6.8776198e-001  6.9920003e-001  3.6174456e-001  7.3446209e-001  5.3056820e-001  4.6106008e-001  2.5981129e-001
  4.2584103e-001  6.5960934e-001  7.0514012e-001  3.6131301e-001  7.5794753e-001  5.4661596e-001  4.9637070e-001  2.1602443e-001
  4.2500025e-001  6.8368016e-001  7.0797396e-001  3.6088119e-001  7.5182449e-001  5.4680375e-001  4.8530576e-001  2.0495972e-001
  4.1368854e-001  6.7077871e-001  7.5299537e-001  3.6044936e-001  7.4139338e-001  5.0795268e-001  4.8281853e-001  1.9479652e-001
  4.0237682e-001  6.9066156e-001  7.4870816e-001  3.6001781e-001  7.3096227e-001  4.7813092e-001  4.3663563e-001  1.9284796e-001
  3.9106511e-001  6.7419865e-001  7.5101674e-001  3.5958599e-001  7.2053248e-001  4.7813092e-001  4.5414167e-001  1.8254653e-001
  3.7975275e-001  6.5618940e-001  7.5144186e-001  3.5915417e-001  7.1010137e-001  4.3820321e-001  4.1935349e-001  1.7583000e-001
  3.6450553e-001  6.5220340e-001  7.5580618e-001  3.5872262e-001  7.0177567e-001  4.3091404e-001  3.9924394e-001  1.6915533e-001
  3.2427790e-001  6.5480963e-001  7.4860418e-001  3.5829080e-001  6.8171513e-001  3.7673975e-001  3.5278160e-001  1.7913737e-001
  2.8405090e-001  6.6023437e-001  7.5655397e-001  3.5785897e-001  6.2468245e-001  3.5768743e-001  3.3944292e-001  1.7244041e-001
  2.4382327e-001  6.8873932e-001  8.2007858e-001  3.5742715e-001  5.7539588e-001  2.7566468e-001  2.6023876e-001  1.6481072e-001
  2.0359563e-001  6.9402254e-001  8.2175371e-001  3.5699560e-001  4.8967994e-001  2.2982959e-001  1.8778118e-001  1.5904243e-001
  1.6336864e-001  6.9970672e-001  8.1982305e-001  3.5656378e-001  4.0391012e-001  2.2552775e-001  1.6504207e-001  1.5347527e-001
  1.2314100e-001  6.5723897e-001  8.2152657e-001  3.5613195e-001  3.1476271e-001  1.9802044e-001  1.7073162e-001  1.5016270e-001
  8.2913368e-002  6.7212310e-001  8.2710101e-001  3.5570041e-001  1.4723806e-001  1.1502120e-001  7.8405746e-002  1.4794960e-001
  5.4301454e-002  7.1435058e-001  8.2813272e-001  3.5526858e-001  5.1884815e-002  1.7317340e-001  1.3744133e-001  1.4900448e-001
  5.2437368e-002  7.0633876e-001  8.2364831e-001  3.5483676e-001  0.0000000e+000  1.2673583e-001  9.6253714e-002  1.5219002e-001
  1.2444669e-001  5.3089854e-001  1.7447973e-001  3.5440521e-001  1.2537834e-003  9.7131590e-002  7.3061596e-002  1.6574482e-001
  1.3651778e-001  0.0000000e+000  1.7748930e-001  3.5397339e-001  3.5198851e-001  2.0269001e-001  1.8982581e-001  1.8696340e-001
  1.5267764e-001  6.9706438e-002  2.1072799e-001  3.5461049e-001  3.9637428e-001  2.7423908e-001  2.7963148e-001  2.1846400e-001
  1.6883688e-001  1.6641570e-001  2.0836185e-001  3.5528461e-001  3.7091223e-001  1.7182292e-001  2.0231400e-001  2.7783602e-001
  1.8499674e-001  1.7576748e-001  2.1067581e-001  3.5595873e-001  3.5231181e-001  1.4065067e-001  1.4729998e-001  3.4047771e-001
  1.6518693e-001  2.0791570e-001  2.1021271e-001  3.5663285e-001  3.3958473e-001  1.0883996e-001  1.1965932e-001  4.1077680e-001
  1.3654004e-001  2.1338761e-001  2.0280621e-001  3.5730697e-001  2.9991181e-001  6.9797975e-002  9.8676720e-002  4.8315091e-001
  1.0789314e-001  1.9123978e-001  2.0793597e-001  3.5798109e-001  2.8413044e-001  1.7501526e-002  4.0909911e-002  5.5038175e-001
  7.9246886e-002  2.1378857e-001  2.0595773e-001  3.5865493e-001  2.5029012e-001  1.5903792e-002  0.0000000e+000  6.0728337e-001
  5.0599993e-002  2.3380262e-001  1.9644600e-001  3.5932905e-001  2.3157536e-001  0.0000000e+000  1.0061721e-002  6.5077400e-001
  4.0359283e-002  2.2532056e-001  1.9301324e-001  3.6000317e-001  2.5107866e-001  2.1737634e-002  2.5208976e-002  6.8860255e-001
  7.2502849e-002  2.3614793e-001  1.9196964e-001  3.6067729e-001  2.7058327e-001  6.5131527e-002  8.5921228e-002  7.2309242e-001
  1.0464705e-001  2.2231042e-001  1.8914923e-001  3.6135141e-001  3.1070434e-001  8.8419949e-002  1.0113791e-001  7.5235097e-001
  1.3679062e-001  2.0321475e-001  1.9803519e-001  3.6202553e-001  3.8559884e-001  1.4846095e-001  1.6273362e-001  7.7697810e-001
  1.6893418e-001  2.2614754e-001  2.0978913e-001  3.6269938e-001  4.1944705e-001  1.9231961e-001  1.9341172e-001  8.0359023e-001
  2.0107838e-001  2.2742855e-001  2.0326049e-001  3.6337350e-001  4.2454104e-001  1.9758697e-001  1.9175762e-001  8.2021419e-001
  2.3322195e-001  2.0757370e-001  2.0513436e-001  3.6404762e-001  4.5764276e-001  2.0285433e-001  2.2242356e-001  8.4262537e-001
  2.6536615e-001  1.8114505e-001  2.0976266e-001  3.6472174e-001  4.7242662e-001  1.8105879e-001  1.8475242e-001  8.6388550e-001
  2.9245360e-001  2.8102292e-001  3.7464049e-001  3.6539586e-001  4.5631669e-001  2.2697213e-001  2.1326266e-001  8.7943631e-001
  3.2848115e-001  2.6750971e-001  3.7445096e-001  3.6606970e-001  5.1715672e-001  2.9283132e-001  2.6041927e-001  8.8381084e-001
  4.4142215e-001  2.0979372e-001  3.7164973e-001  3.6674382e-001  6.4051902e-001  3.4652990e-001  3.3641416e-001  8.8294778e-001
  5.5436315e-001  2.1072241e-001  3.7874776e-001  3.6741794e-001  6.8183473e-001  4.5326980e-001  4.1858633e-001  8.7644935e-001
  6.6730350e-001  2.1262107e-001  3.8709541e-001  3.6809206e-001  7.2315175e-001  4.7587437e-001  4.8277340e-001  8.6261612e-001
  7.8024514e-001  2.0404099e-001  3.8080158e-001  3.6876618e-001  7.6255262e-001  5.1279752e-001  5.0038011e-001  8.3481331e-001
  8.9318677e-001  2.0125270e-001  3.7827430e-001  3.6944030e-001  7.6552411e-001  4.9942100e-001  5.2687349e-001  8.1349814e-001
  9.7845521e-001  2.1102166e-001  3.7542588e-001  3.7011415e-001  7.6849560e-001  4.9637419e-001  4.9045378e-001  7.8361290e-001
  1.0000000e+000  2.0303343e-001  3.7313571e-001  3.7078827e-001  7.7467121e-001  4.7974586e-001  4.8594275e-001  7.4241436e-001
  8.2552635e-001  6.7816107e-001  5.4836745e-001  3.7146239e-001  7.1788297e-001  4.7564590e-001  4.3593963e-001  7.0077549e-001
  6.6304873e-001  7.4000458e-001  7.4548259e-001  3.7162512e-001  6.2306725e-001  4.0121591e-001  3.3808388e-001  6.4962792e-001
  5.6911557e-001  7.5075972e-001  7.4329448e-001  3.7165993e-001  6.2848717e-001  3.6358543e-001  3.3503256e-001  6.0714190e-001
  5.3908094e-001  7.0292619e-001  7.5204883e-001  3.7169501e-001  7.0196229e-001  4.0328154e-001  3.7852863e-001  5.5137428e-001
  5.0904568e-001  6.9667595e-001  7.4984384e-001  3.7172983e-001  7.2313730e-001  4.3638170e-001  4.1634557e-001  5.0548375e-001
  4.8093875e-001  6.7419865e-001  7.5146219e-001  3.7176464e-001  7.1917093e-001  4.6951630e-001  4.3288310e-001  4.6764945e-001
  4.6506698e-001  6.6884909e-001  7.6324529e-001  3.7179945e-001  7.4813674e-001  4.8608360e-001  4.5328078e-001  4.2533161e-001
  4.4919458e-001  6.8525304e-001  7.9809313e-001  3.7183454e-001  7.2868338e-001  5.0226280e-001  4.7569184e-001  3.8375807e-001
  4.3332282e-001  6.6514022e-001  8.1195806e-001  3.7186935e-001  7.4135921e-001  4.7803077e-001  4.6674963e-001  3.4701535e-001
  4.1745042e-001  6.7660441e-001  8.8242952e-001  3.7190416e-001  7.0888701e-001  4.7490102e-001  4.4652726e-001  3.1554088e-001
  4.0083455e-001  7.1584975e-001  8.8118947e-001  3.7193897e-001  6.8840724e-001  4.6761967e-001  4.4170381e-001  2.8762785e-001
  3.8248306e-001  6.9358620e-001  8.9525353e-001  3.7197406e-001  7.0840469e-001  4.5195531e-001  4.0392506e-001  2.6874908e-001
  3.6413157e-001  7.6500704e-001  9.4734534e-001  3.7200887e-001  6.7749906e-001  4.4381328e-001  3.8382071e-001  2.4643215e-001
  3.4577944e-001  7.4331839e-001  9.5543708e-001  3.7204368e-001  6.6337888e-001  4.0701688e-001  3.7945548e-001  2.2397378e-001
  3.2742796e-001  7.1056800e-001  9.5109310e-001  3.7207849e-001  6.9059019e-001  4.2513966e-001  3.8248250e-001  2.0605981e-001
  3.0907647e-001  7.1594557e-001  9.5277782e-001  3.7211358e-001  6.8270870e-001  4.4309031e-001  4.3445909e-001  1.9154985e-001
  2.9492442e-001  6.9297297e-001  9.5243712e-001  3.7214839e-001  6.7528719e-001  4.7124705e-001  4.5392298e-001  1.7822043e-001
  3.0742862e-001  6.8184046e-001  9.5169892e-001  3.7218320e-001  6.7923779e-001  5.0097961e-001  4.7628544e-001  1.6684939e-001
  3.1993218e-001  7.1049429e-001  9.5427301e-001  3.7221829e-001  6.8796171e-001  4.7012034e-001  4.3859348e-001  1.5579066e-001
  3.3243638e-001  7.1481345e-001  9.5062923e-001  3.7225310e-001  7.1512833e-001  4.8567047e-001  4.5771023e-001  1.4555808e-001
  3.4494057e-001  6.9667595e-001  9.4551865e-001  3.7228791e-001  7.1310966e-001  4.8752484e-001  4.5656989e-001  1.4126481e-001
  3.5744477e-001  6.9599196e-001  9.6561143e-001  3.7232272e-001  7.0681577e-001  4.8444987e-001  4.5543128e-001  1.3454878e-001
  2.9648069e-001  7.0378855e-001  9.4602971e-001  3.7235781e-001  7.0056000e-001  4.7592914e-001  4.5429268e-001  1.3195270e-001
  3.0162457e-001  6.9484067e-001  9.5263126e-001  3.7239262e-001  6.9523602e-001  4.9291896e-001  4.5315234e-001  1.2434472e-001
  3.0676909e-001  7.0293061e-001  9.4942103e-001  3.7242743e-001  6.8991072e-001  4.5731656e-001  4.3149282e-001  1.2105760e-001
  3.1191362e-001  6.8698512e-001  9.5434859e-001  3.7246224e-001  6.8458543e-001  4.6613461e-001  4.4275737e-001  1.1868312e-001
  3.1705750e-001  6.9837413e-001  9.5284381e-001  3.7249733e-001  6.7926014e-001  4.5597390e-001  4.2592998e-001  1.1553545e-001
  3.2115837e-001  7.0953022e-001  9.5102557e-001  3.7253214e-001  6.6934947e-001  4.3690124e-001  4.1083132e-001  1.1203016e-001
  3.1863794e-001  7.0648765e-001  9.4557505e-001  3.7256695e-001  6.6391640e-001  4.3248048e-001  4.1452831e-001  1.1083696e-001
  3.1611687e-001  7.1298702e-001  9.5679990e-001  3.7260204e-001  6.5137988e-001  4.3339906e-001  4.0221021e-001  1.0766643e-001
  3.1359581e-001  6.8876732e-001  9.5161374e-001  3.7263685e-001  6.3587713e-001  4.2352002e-001  4.0758734e-001  1.0864758e-001
  3.1107475e-001  6.7857382e-001  9.4648399e-001  3.7267166e-001  6.5453800e-001  3.9606904e-001  3.7167965e-001  1.0766643e-001
  3.0855432e-001  7.0006051e-001  9.5617528e-001  3.7270647e-001  6.4077004e-001  3.8520570e-001  3.7587305e-001  1.0862100e-001
  3.0603325e-001  7.0691514e-001  9.4939916e-001  3.7274156e-001  6.2700208e-001  3.7650815e-001  3.5410071e-001  1.0981705e-001
  3.0351219e-001  7.1451862e-001  9.4697125e-001  3.7277637e-001  6.1452864e-001  4.0208754e-001  3.6838533e-001  1.0413909e-001
  3.0099113e-001  7.2306849e-001  9.5530318e-001  3.7281118e-001  6.0705457e-001  4.2753235e-001  3.7580188e-001  1.0863691e-001
  2.9847006e-001  7.1929623e-001  9.4997621e-001  3.7284599e-001  5.9958050e-001  4.2473749e-001  3.7763997e-001  1.1449271e-001
  2.9594963e-001  7.0778487e-001  9.4930439e-001  3.7288108e-001  5.9621605e-001  4.3402188e-001  3.7947631e-001  1.1653309e-001
  2.9342857e-001  6.9206197e-001  9.4528193e-001  3.7291589e-001  5.9978289e-001  4.4085567e-001  3.8131439e-001  1.1992407e-001
  2.9090751e-001  6.9910529e-001  9.5820071e-001  3.7295070e-001  6.0334973e-001  4.3219254e-001  3.8315248e-001  1.2328037e-001
  2.8838644e-001  6.9360979e-001  9.5273984e-001  3.7298551e-001  6.1079752e-001  4.4570208e-001  4.1408398e-001  1.2791682e-001
  2.8586538e-001  6.6981169e-001  9.4991022e-001  3.7302060e-001  6.0430124e-001  4.5485188e-001  4.1200290e-001  1.3355501e-001
  2.8334495e-001  6.9475370e-001  9.5453813e-001  3.7305541e-001  5.9780496e-001  4.3167300e-001  3.9557992e-001  1.3580789e-001
  2.8082389e-001  7.2446152e-001  9.4991943e-001  3.7309022e-001  5.9130868e-001  4.3091404e-001  4.0414028e-001  1.4459272e-001
  2.7830282e-001  7.1594704e-001  9.4967119e-001  3.7312531e-001  5.8481371e-001  4.2575309e-001  3.9318295e-001  1.4922294e-001
  2.7578176e-001  6.9423924e-001  9.5821030e-001  3.7316012e-001  5.7831743e-001  3.9589378e-001  3.9593227e-001  1.5591111e-001
  2.7326069e-001  6.9113475e-001  9.3099073e-001  3.7319493e-001  5.7275295e-001  4.1125456e-001  3.9041976e-001  1.6017257e-001
  2.7074027e-001  6.8618025e-001  9.2234035e-001  3.7322974e-001  5.7079342e-001  4.0900427e-001  3.8490725e-001  1.6588972e-001
  2.6919608e-001  6.8886904e-001  9.1639681e-001  3.7326483e-001  5.6883389e-001  4.2656526e-001  3.7939473e-001  1.7248189e-001
  2.6990203e-001  6.9215926e-001  9.2717660e-001  3.7329964e-001  5.6687436e-001  3.8860930e-001  3.5276598e-001  1.7712914e-001
  2.7060798e-001  7.0632255e-001  9.2778242e-001  3.7333445e-001  5.6491352e-001  4.3284822e-001  3.7390305e-001  1.8041557e-001
  2.7131393e-001  6.9382206e-001  9.3393430e-001  3.7336926e-001  5.6275817e-001  4.0746131e-001  3.5552223e-001  1.8611114e-001
  2.7201988e-001  6.9047287e-001  9.3307294e-001  3.7340435e-001  5.6027163e-001  4.0109385e-001  3.8905725e-001  1.9061407e-001
  2.7272583e-001  7.1646593e-001  9.2401587e-001  3.7343916e-001  5.5778509e-001  3.9054661e-001  3.6156065e-001  1.9613404e-001
  2.7343178e-001  6.9928218e-001  9.1675670e-001  3.7347397e-001  5.5529855e-001  4.1216062e-001  3.8620206e-001  2.0175176e-001
  2.7413772e-001  6.7062393e-001  9.2719578e-001  3.7350879e-001  5.5281201e-001  4.2731014e-001  3.9054472e-001  2.0638765e-001
  2.7484367e-001  6.8352685e-001  9.3311093e-001  3.7354387e-001  5.5032679e-001  4.2790323e-001  4.0146040e-001  2.0958438e-001
  2.7554899e-001  6.9674523e-001  9.3665994e-001  3.7357868e-001  5.4784025e-001  3.9198160e-001  3.5184607e-001  2.1509845e-001
  2.7625494e-001  6.9044929e-001  9.0470848e-001  3.7361349e-001  5.3495151e-001  3.7288077e-001  3.3944292e-001  2.2292489e-001
  2.7696088e-001  6.9781544e-001  8.9214959e-001  3.7364858e-001  5.2054089e-001  3.6116927e-001  3.3861673e-001  2.2643348e-001
  2.7766683e-001  6.9937210e-001  8.7266226e-001  3.7368339e-001  5.0612895e-001  3.8357354e-001  3.3914612e-001  2.3186428e-001
  2.7837278e-001  7.1481345e-001  8.6929281e-001  3.7371820e-001  4.9171701e-001  3.8730107e-001  3.5119172e-001  2.3632516e-001
  2.7907873e-001  7.0087422e-001  8.5200164e-001  3.7375302e-001  4.7889005e-001  3.8590676e-001  3.5269655e-001  2.4206050e-001
  2.7978468e-001  6.7681373e-001  8.5624166e-001  3.7378810e-001  5.0523395e-001  4.0964743e-001  3.5565588e-001  2.4539921e-001
  2.8049063e-001  7.1009628e-001  8.1688907e-001  3.7382291e-001  5.3157655e-001  4.2507081e-001  3.9146463e-001  2.5089836e-001
  2.8097525e-001  7.1307989e-001  8.3279862e-001  3.7385773e-001  5.5791914e-001  4.4752985e-001  4.0806291e-001  2.5441242e-001
